date,year,severity_label,road_type_label,area_label,hour
2020-07-26 13:26:02.916291632,2020,Slight,Single carriageway,Urban,3
2020-07-26 17:48:52.493249328,2020,Serious,Single carriageway,Urban,12
2020-07-26 22:11:42.070207024,2020,Slight,Roundabout,Urban,22
2020-07-27 02:34:31.647164720,2020,Slight,Dual carriageway,Rural,8
2020-07-27 06:57:21.224122416,2020,Slight,Single carriageway,Urban,13
2020-07-27 11:20:10.801080104,2020,Fatal,Single carriageway,Urban,4
2020-07-27 15:43:00.378037800,2020,Slight,Dual carriageway,Urban,3
2020-07-27 20:05:49.954995496,2020,Serious,Single carriageway,Rural,18
2020-07-28 00:28:39.531953192,2020,Slight,Single carriageway,Urban,14
2020-07-28 04:51:29.108910888,2020,Slight,One way street,Urban,4
2020-07-28 09:14:18.685868584,2020,Slight,Single carriageway,Rural,12
2020-07-28 13:37:08.262826280,2020,Serious,Single carriageway,Urban,13
2020-07-28 17:59:57.839783976,2020,Slight,Single carriageway,Urban,1
2020-07-28 22:22:47.416741672,2020,Slight,Dual carriageway,Urban,7
2020-07-29 02:45:36.993699368,2020,Slight,Dual carriageway,Rural,20
2020-07-29 07:08:26.570657064,2020,Slight,Single carriageway,Urban,8
2020-07-29 11:31:16.147614760,2020,Slight,Dual carriageway,Rural,17
2020-07-29 15:54:05.724572456,2020,Slight,One way street,Rural,14
2020-07-29 20:16:55.301530152,2020,Slight,Roundabout,Rural,0
2020-07-30 00:39:44.878487848,2020,Slight,Single carriageway,Urban,22
2020-07-30 05:02:34.455445544,2020,Slight,Single carriageway,Urban,23
2020-07-30 09:25:24.032403240,2020,Serious,Roundabout,Urban,16
2020-07-30 13:48:13.609360936,2020,Slight,Single carriageway,Urban,3
2020-07-30 18:11:03.186318632,2020,Fatal,Single carriageway,Urban,20
2020-07-30 22:33:52.763276328,2020,Fatal,Single carriageway,Urban,0
2020-07-31 02:56:42.340234024,2020,Slight,Roundabout,Urban,12
2020-07-31 07:19:31.917191720,2020,Slight,Single carriageway,Urban,10
2020-07-31 11:42:21.494149416,2020,Slight,Single carriageway,Urban,16
2020-07-31 16:05:11.071107112,2020,Slight,Dual carriageway,Urban,3
2020-07-31 20:28:00.648064808,2020,Slight,Single carriageway,Urban,21
2020-08-01 00:50:50.225022504,2020,Slight,Single carriageway,Rural,13
2020-08-01 05:13:39.801980200,2020,Slight,Single carriageway,Urban,6
2020-08-01 09:36:29.378937896,2020,Slight,Single carriageway,Rural,7
2020-08-01 13:59:18.955895592,2020,Fatal,One way street,Urban,16
2020-08-01 18:22:08.532853288,2020,Slight,Single carriageway,Urban,4
2020-08-01 22:44:58.109810984,2020,Slight,Roundabout,Rural,7
2020-08-02 03:07:47.686768680,2020,Fatal,Single carriageway,Urban,23
2020-08-02 07:30:37.263726376,2020,Slight,Single carriageway,Urban,21
2020-08-02 11:53:26.840684072,2020,Slight,Single carriageway,Rural,7
2020-08-02 16:16:16.417641768,2020,Serious,Single carriageway,Urban,13
2020-08-02 20:39:05.994599456,2020,Slight,Single carriageway,Urban,9
2020-08-03 01:01:55.571557152,2020,Slight,Single carriageway,Rural,4
2020-08-03 05:24:45.148514848,2020,Slight,One way street,Rural,7
2020-08-03 09:47:34.725472544,2020,Serious,Single carriageway,Urban,2
2020-08-03 14:10:24.302430240,2020,Slight,One way street,Urban,20
2020-08-03 18:33:13.879387936,2020,Slight,Single carriageway,Urban,5
2020-08-03 22:56:03.456345632,2020,Slight,Single carriageway,Rural,4
2020-08-04 03:18:53.033303328,2020,Slight,Single carriageway,Rural,15
2020-08-04 07:41:42.610261024,2020,Slight,Single carriageway,Urban,3
2020-08-04 12:04:32.187218720,2020,Slight,Single carriageway,Urban,22
2020-08-04 16:27:21.764176416,2020,Serious,Single carriageway,Rural,21
2020-08-04 20:50:11.341134112,2020,Slight,Single carriageway,Urban,9
2020-08-05 01:13:00.918091808,2020,Slight,Dual carriageway,Rural,4
2020-08-05 05:35:50.495049504,2020,Slight,Single carriageway,Urban,3
2020-08-05 09:58:40.072007200,2020,Slight,One way street,Urban,20
2020-08-05 14:21:29.648964896,2020,Slight,Single carriageway,Urban,10
2020-08-05 18:44:19.225922592,2020,Slight,Single carriageway,Urban,13
2020-08-05 23:07:08.802880288,2020,Slight,Single carriageway,Urban,2
2020-08-06 03:29:58.379837984,2020,Slight,Single carriageway,Urban,19
2020-08-06 07:52:47.956795680,2020,Slight,Roundabout,Urban,12
2020-08-06 12:15:37.533753376,2020,Slight,Roundabout,Urban,1
2020-08-06 16:38:27.110711072,2020,Slight,Single carriageway,Rural,1
2020-08-06 21:01:16.687668768,2020,Serious,Single carriageway,Urban,23
2020-08-07 01:24:06.264626464,2020,Serious,Roundabout,Urban,1
2020-08-07 05:46:55.841584160,2020,Serious,Single carriageway,Rural,7
2020-08-07 10:09:45.418541856,2020,Serious,Single carriageway,Urban,0
2020-08-07 14:32:34.995499552,2020,Slight,Single carriageway,Urban,1
2020-08-07 18:55:24.572457248,2020,Serious,Single carriageway,Rural,19
2020-08-07 23:18:14.149414944,2020,Slight,Single carriageway,Urban,18
2020-08-08 03:41:03.726372640,2020,Slight,Single carriageway,Urban,7
2020-08-08 08:03:53.303330336,2020,Slight,Roundabout,Rural,4
2020-08-08 12:26:42.880288032,2020,Slight,Single carriageway,Rural,5
2020-08-08 16:49:32.457245728,2020,Slight,One way street,Rural,8
2020-08-08 21:12:22.034203424,2020,Slight,Dual carriageway,Urban,18
2020-08-09 01:35:11.611161112,2020,Slight,Single carriageway,Urban,14
2020-08-09 05:58:01.188118808,2020,Serious,Single carriageway,Urban,10
2020-08-09 10:20:50.765076504,2020,Slight,Single carriageway,Urban,1
2020-08-09 14:43:40.342034200,2020,Slight,Roundabout,Urban,2
2020-08-09 19:06:29.918991896,2020,Slight,Single carriageway,Rural,4
2020-08-09 23:29:19.495949592,2020,Slight,One way street,Urban,5
2020-08-10 03:52:09.072907288,2020,Slight,Single carriageway,Rural,11
2020-08-10 08:14:58.649864984,2020,Slight,Dual carriageway,Rural,20
2020-08-10 12:37:48.226822680,2020,Slight,Single carriageway,Urban,10
2020-08-10 17:00:37.803780376,2020,Slight,Single carriageway,Urban,7
2020-08-10 21:23:27.380738072,2020,Serious,Dual carriageway,Rural,13
2020-08-11 01:46:16.957695768,2020,Serious,Dual carriageway,Urban,1
2020-08-11 06:09:06.534653464,2020,Slight,Single carriageway,Rural,17
2020-08-11 10:31:56.111611160,2020,Slight,Single carriageway,Urban,1
2020-08-11 14:54:45.688568856,2020,Serious,Single carriageway,Urban,8
2020-08-11 19:17:35.265526552,2020,Slight,Dual carriageway,Urban,22
2020-08-11 23:40:24.842484248,2020,Slight,Single carriageway,Urban,9
2020-08-12 04:03:14.419441944,2020,Slight,Single carriageway,Rural,17
2020-08-12 08:26:03.996399640,2020,Slight,Dual carriageway,Urban,6
2020-08-12 12:48:53.573357336,2020,Slight,Single carriageway,Urban,20
2020-08-12 17:11:43.150315032,2020,Slight,Single carriageway,Rural,8
2020-08-12 21:34:32.727272728,2020,Slight,Dual carriageway,Rural,5
2020-08-13 01:57:22.304230424,2020,Slight,Dual carriageway,Urban,1
2020-08-13 06:20:11.881188120,2020,Slight,Dual carriageway,Rural,7
2020-08-13 10:43:01.458145816,2020,Slight,Single carriageway,Urban,13
2020-08-13 15:05:51.035103512,2020,Fatal,Single carriageway,Rural,1
2020-08-13 19:28:40.612061208,2020,Slight,Dual carriageway,Rural,4
2020-08-13 23:51:30.189018904,2020,Slight,Single carriageway,Rural,8
2020-08-14 04:14:19.765976600,2020,Slight,Single carriageway,Urban,17
2020-08-14 08:37:09.342934296,2020,Serious,Single carriageway,Rural,14
2020-08-14 12:59:58.919891992,2020,Slight,Single carriageway,Urban,1
2020-08-14 17:22:48.496849688,2020,Serious,One way street,Rural,0
2020-08-14 21:45:38.073807384,2020,Slight,Single carriageway,Rural,1
2020-08-15 02:08:27.650765080,2020,Slight,Single carriageway,Urban,7
2020-08-15 06:31:17.227722776,2020,Slight,One way street,Rural,6
2020-08-15 10:54:06.804680464,2020,Slight,One way street,Rural,2
2020-08-15 15:16:56.381638160,2020,Serious,Single carriageway,Rural,10
2020-08-15 19:39:45.958595856,2020,Serious,Roundabout,Urban,14
2020-08-16 00:02:35.535553552,2020,Slight,Single carriageway,Rural,16
2020-08-16 04:25:25.112511248,2020,Fatal,Dual carriageway,Urban,23
2020-08-16 08:48:14.689468944,2020,Slight,Single carriageway,Rural,16
2020-08-16 13:11:04.266426640,2020,Slight,Single carriageway,Urban,23
2020-08-16 17:33:53.843384336,2020,Slight,Single carriageway,Urban,23
2020-08-16 21:56:43.420342032,2020,Slight,Dual carriageway,Urban,20
2020-08-17 02:19:32.997299728,2020,Serious,Single carriageway,Rural,8
2020-08-17 06:42:22.574257424,2020,Slight,Single carriageway,Urban,1
2020-08-17 11:05:12.151215120,2020,Slight,Dual carriageway,Rural,1
2020-08-17 15:28:01.728172816,2020,Slight,Single carriageway,Rural,20
2020-08-17 19:50:51.305130512,2020,Slight,Roundabout,Urban,20
2020-08-18 00:13:40.882088208,2020,Slight,Single carriageway,Rural,7
2020-08-18 04:36:30.459045904,2020,Slight,Single carriageway,Rural,17
2020-08-18 08:59:20.036003600,2020,Slight,Single carriageway,Urban,10
2020-08-18 13:22:09.612961296,2020,Slight,Single carriageway,Urban,1
2020-08-18 17:44:59.189918992,2020,Slight,Single carriageway,Urban,15
2020-08-18 22:07:48.766876688,2020,Slight,Single carriageway,Urban,2
2020-08-19 02:30:38.343834384,2020,Slight,Dual carriageway,Urban,3
2020-08-19 06:53:27.920792080,2020,Serious,Single carriageway,Urban,11
2020-08-19 11:16:17.497749776,2020,Fatal,Single carriageway,Urban,1
2020-08-19 15:39:07.074707472,2020,Slight,Dual carriageway,Rural,8
2020-08-19 20:01:56.651665168,2020,Fatal,Single carriageway,Urban,18
2020-08-20 00:24:46.228622864,2020,Slight,Dual carriageway,Rural,14
2020-08-20 04:47:35.805580560,2020,Slight,Roundabout,Rural,1
2020-08-20 09:10:25.382538256,2020,Slight,Single carriageway,Rural,5
2020-08-20 13:33:14.959495952,2020,Slight,Dual carriageway,Urban,23
2020-08-20 17:56:04.536453648,2020,Serious,One way street,Urban,23
2020-08-20 22:18:54.113411344,2020,Slight,Single carriageway,Rural,22
2020-08-21 02:41:43.690369040,2020,Slight,One way street,Rural,12
2020-08-21 07:04:33.267326736,2020,Slight,Single carriageway,Rural,10
2020-08-21 11:27:22.844284432,2020,Slight,Single carriageway,Urban,18
2020-08-21 15:50:12.421242128,2020,Slight,Single carriageway,Urban,22
2020-08-21 20:13:01.998199816,2020,Slight,Single carriageway,Urban,3
2020-08-22 00:35:51.575157512,2020,Slight,One way street,Urban,21
2020-08-22 04:58:41.152115208,2020,Slight,Single carriageway,Rural,14
2020-08-22 09:21:30.729072904,2020,Slight,One way street,Urban,3
2020-08-22 13:44:20.306030600,2020,Slight,Dual carriageway,Urban,20
2020-08-22 18:07:09.882988296,2020,Slight,One way street,Urban,0
2020-08-22 22:29:59.459945992,2020,Slight,One way street,Urban,0
2020-08-23 02:52:49.036903688,2020,Slight,Single carriageway,Urban,8
2020-08-23 07:15:38.613861384,2020,Slight,One way street,Urban,12
2020-08-23 11:38:28.190819080,2020,Slight,Dual carriageway,Urban,10
2020-08-23 16:01:17.767776776,2020,Slight,Single carriageway,Rural,5
2020-08-23 20:24:07.344734472,2020,Slight,Dual carriageway,Rural,15
2020-08-24 00:46:56.921692168,2020,Slight,Single carriageway,Urban,11
2020-08-24 05:09:46.498649864,2020,Slight,Single carriageway,Urban,2
2020-08-24 09:32:36.075607560,2020,Fatal,Single carriageway,Rural,19
2020-08-24 13:55:25.652565256,2020,Serious,Single carriageway,Urban,7
2020-08-24 18:18:15.229522952,2020,Slight,Single carriageway,Urban,16
2020-08-24 22:41:04.806480648,2020,Slight,Single carriageway,Urban,8
2020-08-25 03:03:54.383438344,2020,Slight,Dual carriageway,Rural,18
2020-08-25 07:26:43.960396040,2020,Serious,Dual carriageway,Urban,6
2020-08-25 11:49:33.537353736,2020,Slight,Roundabout,Rural,5
2020-08-25 16:12:23.114311432,2020,Slight,One way street,Urban,1
2020-08-25 20:35:12.691269128,2020,Fatal,Roundabout,Urban,19
2020-08-26 00:58:02.268226824,2020,Slight,Dual carriageway,Urban,17
2020-08-26 05:20:51.845184520,2020,Slight,Single carriageway,Rural,14
2020-08-26 09:43:41.422142216,2020,Slight,One way street,Urban,14
2020-08-26 14:06:30.999099912,2020,Slight,Single carriageway,Urban,1
2020-08-26 18:29:20.576057608,2020,Slight,Single carriageway,Rural,9
2020-08-26 22:52:10.153015304,2020,Slight,Single carriageway,Urban,20
2020-08-27 03:14:59.729973000,2020,Serious,Single carriageway,Urban,6
2020-08-27 07:37:49.306930696,2020,Serious,Dual carriageway,Rural,1
2020-08-27 12:00:38.883888392,2020,Slight,Single carriageway,Urban,20
2020-08-27 16:23:28.460846088,2020,Slight,Dual carriageway,Urban,0
2020-08-27 20:46:18.037803784,2020,Slight,Single carriageway,Rural,16
2020-08-28 01:09:07.614761472,2020,Slight,Single carriageway,Urban,20
2020-08-28 05:31:57.191719168,2020,Slight,Single carriageway,Urban,17
2020-08-28 09:54:46.768676864,2020,Slight,Single carriageway,Urban,0
2020-08-28 14:17:36.345634560,2020,Slight,Dual carriageway,Urban,21
2020-08-28 18:40:25.922592256,2020,Slight,Single carriageway,Urban,2
2020-08-28 23:03:15.499549952,2020,Slight,Single carriageway,Urban,20
2020-08-29 03:26:05.076507648,2020,Slight,Single carriageway,Urban,0
2020-08-29 07:48:54.653465344,2020,Slight,Dual carriageway,Urban,11
2020-08-29 12:11:44.230423040,2020,Serious,One way street,Urban,21
2020-08-29 16:34:33.807380736,2020,Slight,Dual carriageway,Urban,6
2020-08-29 20:57:23.384338432,2020,Serious,Single carriageway,Urban,1
2020-08-30 01:20:12.961296128,2020,Slight,One way street,Rural,2
2020-08-30 05:43:02.538253824,2020,Serious,Single carriageway,Urban,8
2020-08-30 10:05:52.115211520,2020,Slight,Single carriageway,Urban,8
2020-08-30 14:28:41.692169216,2020,Slight,Single carriageway,Rural,5
2020-08-30 18:51:31.269126912,2020,Serious,Single carriageway,Urban,10
2020-08-30 23:14:20.846084608,2020,Slight,Single carriageway,Rural,8
2020-08-31 03:37:10.423042304,2020,Slight,Single carriageway,Rural,14
2020-08-31 08:00:00.000000000,2020,Slight,Single carriageway,Urban,6
2020-08-31 12:22:49.576957696,2020,Slight,Single carriageway,Urban,7
2020-08-31 16:45:39.153915392,2020,Slight,Single carriageway,Urban,21
2020-08-31 21:08:28.730873088,2020,Slight,Single carriageway,Rural,18
2020-09-01 01:31:18.307830784,2020,Serious,Roundabout,Urban,18
2020-09-01 05:54:07.884788480,2020,Slight,Dual carriageway,Rural,9
2020-09-01 10:16:57.461746176,2020,Slight,Single carriageway,Rural,21
2020-09-01 14:39:47.038703872,2020,Slight,Single carriageway,Rural,8
2020-09-01 19:02:36.615661568,2020,Serious,Single carriageway,Urban,17
2020-09-01 23:25:26.192619264,2020,Slight,Single carriageway,Rural,18
2020-09-02 03:48:15.769576960,2020,Slight,Single carriageway,Rural,7
2020-09-02 08:11:05.346534656,2020,Slight,Single carriageway,Urban,14
2020-09-02 12:33:54.923492352,2020,Slight,Roundabout,Rural,4
2020-09-02 16:56:44.500450048,2020,Serious,Roundabout,Urban,9
2020-09-02 21:19:34.077407744,2020,Slight,Dual carriageway,Rural,12
2020-09-03 01:42:23.654365440,2020,Serious,Dual carriageway,Urban,15
2020-09-03 06:05:13.231323136,2020,Slight,Dual carriageway,Urban,8
2020-09-03 10:28:02.808280824,2020,Slight,Dual carriageway,Rural,17
2020-09-03 14:50:52.385238520,2020,Slight,Roundabout,Urban,15
2020-09-03 19:13:41.962196216,2020,Slight,Dual carriageway,Urban,20
2020-09-03 23:36:31.539153912,2020,Slight,Dual carriageway,Urban,0
2020-09-04 03:59:21.116111608,2020,Slight,Roundabout,Rural,12
2020-09-04 08:22:10.693069304,2020,Slight,Single carriageway,Urban,17
2020-09-04 12:45:00.270027000,2020,Slight,Single carriageway,Urban,10
2020-09-04 17:07:49.846984696,2020,Slight,Single carriageway,Urban,7
2020-09-04 21:30:39.423942392,2020,Slight,Single carriageway,Urban,13
2020-09-05 01:53:29.000900088,2020,Slight,Single carriageway,Urban,11
2020-09-05 06:16:18.577857784,2020,Slight,Single carriageway,Urban,10
2020-09-05 10:39:08.154815480,2020,Slight,Single carriageway,Rural,23
2020-09-05 15:01:57.731773176,2020,Slight,Single carriageway,Rural,10
2020-09-05 19:24:47.308730872,2020,Slight,One way street,Rural,5
2020-09-05 23:47:36.885688568,2020,Slight,Single carriageway,Rural,0
2020-09-06 04:10:26.462646264,2020,Slight,Single carriageway,Rural,2
2020-09-06 08:33:16.039603960,2020,Slight,Single carriageway,Rural,12
2020-09-06 12:56:05.616561656,2020,Slight,Single carriageway,Urban,5
2020-09-06 17:18:55.193519352,2020,Slight,Dual carriageway,Rural,2
2020-09-06 21:41:44.770477048,2020,Slight,Dual carriageway,Urban,8
2020-09-07 02:04:34.347434744,2020,Serious,Single carriageway,Urban,5
2020-09-07 06:27:23.924392440,2020,Slight,Single carriageway,Urban,12
2020-09-07 10:50:13.501350136,2020,Serious,Single carriageway,Urban,1
2020-09-07 15:13:03.078307832,2020,Slight,Dual carriageway,Urban,23
2020-09-07 19:35:52.655265528,2020,Slight,One way street,Urban,21
2020-09-07 23:58:42.232223224,2020,Slight,One way street,Urban,20
2020-09-08 04:21:31.809180920,2020,Slight,Single carriageway,Rural,4
2020-09-08 08:44:21.386138616,2020,Serious,Dual carriageway,Urban,17
2020-09-08 13:07:10.963096312,2020,Slight,Dual carriageway,Urban,0
2020-09-08 17:30:00.540054008,2020,Fatal,Roundabout,Rural,17
2020-09-08 21:52:50.117011704,2020,Slight,Single carriageway,Urban,19
2020-09-09 02:15:39.693969400,2020,Serious,Single carriageway,Rural,6
2020-09-09 06:38:29.270927096,2020,Serious,Single carriageway,Urban,11
2020-09-09 11:01:18.847884792,2020,Slight,Single carriageway,Urban,22
2020-09-09 15:24:08.424842488,2020,Slight,Dual carriageway,Rural,4
2020-09-09 19:46:58.001800176,2020,Slight,Single carriageway,Urban,12
2020-09-10 00:09:47.578757872,2020,Slight,Single carriageway,Rural,7
2020-09-10 04:32:37.155715568,2020,Serious,Roundabout,Urban,3
2020-09-10 08:55:26.732673264,2020,Slight,Single carriageway,Urban,16
2020-09-10 13:18:16.309630960,2020,Slight,One way street,Rural,22
2020-09-10 17:41:05.886588656,2020,Slight,Dual carriageway,Urban,13
2020-09-10 22:03:55.463546352,2020,Slight,Roundabout,Urban,12
2020-09-11 02:26:45.040504048,2020,Fatal,Dual carriageway,Rural,12
2020-09-11 06:49:34.617461744,2020,Slight,Single carriageway,Urban,3
2020-09-11 11:12:24.194419440,2020,Slight,Single carriageway,Urban,4
2020-09-11 15:35:13.771377136,2020,Serious,One way street,Urban,17
2020-09-11 19:58:03.348334832,2020,Slight,Single carriageway,Urban,14
2020-09-12 00:20:52.925292528,2020,Slight,Single carriageway,Urban,5
2020-09-12 04:43:42.502250224,2020,Slight,Dual carriageway,Urban,0
2020-09-12 09:06:32.079207920,2020,Slight,Single carriageway,Urban,4
2020-09-12 13:29:21.656165616,2020,Slight,Single carriageway,Urban,12
2020-09-12 17:52:11.233123312,2020,Serious,Single carriageway,Rural,6
2020-09-12 22:15:00.810081008,2020,Slight,Single carriageway,Urban,17
2020-09-13 02:37:50.387038704,2020,Serious,Dual carriageway,Rural,13
2020-09-13 07:00:39.963996400,2020,Serious,Single carriageway,Urban,3
2020-09-13 11:23:29.540954096,2020,Serious,Single carriageway,Urban,7
2020-09-13 15:46:19.117911792,2020,Slight,Single carriageway,Rural,0
2020-09-13 20:09:08.694869488,2020,Slight,Dual carriageway,Urban,0
2020-09-14 00:31:58.271827184,2020,Slight,Single carriageway,Urban,18
2020-09-14 04:54:47.848784880,2020,Slight,Single carriageway,Rural,9
2020-09-14 09:17:37.425742576,2020,Slight,Roundabout,Rural,21
2020-09-14 13:40:27.002700272,2020,Slight,Single carriageway,Urban,5
2020-09-14 18:03:16.579657968,2020,Slight,Dual carriageway,Rural,7
2020-09-14 22:26:06.156615664,2020,Slight,Single carriageway,Urban,12
2020-09-15 02:48:55.733573360,2020,Slight,Single carriageway,Rural,6
2020-09-15 07:11:45.310531056,2020,Slight,Single carriageway,Urban,11
2020-09-15 11:34:34.887488752,2020,Slight,Roundabout,Urban,2
2020-09-15 15:57:24.464446448,2020,Serious,Single carriageway,Urban,1
2020-09-15 20:20:14.041404144,2020,Slight,Single carriageway,Urban,20
